Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),Trans_Type,Num_Gears,Make_Enc,Vehicle_Class_Enc,Fuel_E,Fuel_N,Fuel_X,Fuel_Z,Fuel_Efficiency_Score,City_Hwy_Ratio,Displacement_per_Cyl,Fuel_Efficiency_Score,Engine_Load_Index,Green_Score,CO2 Emissions(g/km),High_Emitter
-0.8567209912011173,-0.8834075740178783,-0.30186351956023383,-0.42337082167259177,-0.3371253202717337,0.07168027681119025,1,0.7734709118315473,3,0,False,False,False,True,0.102969881262975,0.30196159130626193,-0.5197303711873325,0.102969881262975,-0.7841348062248177,-0.03731964704502837,230,0
-0.8567209912011173,-0.8834075740178783,-0.5018614002864918,-0.693117907851505,-0.5791463653000948,0.34825229575091954,0,-0.34064702924042006,3,0,False,False,False,True,0.39707356649263337,0.46069178765370494,-0.5197303711873325,0.39707356649263337,-0.7841348062248177,0.22460795170316633,214,0
-0.8567209912011173,-0.8834075740178783,-0.30186351956023383,-0.42337082167259177,-0.3371253202717337,0.07168027681119025,1,0.7734709118315473,3,10,False,False,False,True,0.102969881262975,0.30196159130626193,-0.5197303711873325,0.102969881262975,-0.7841348062248177,-0.03731964704502837,230,0
-0.8567209912011173,-0.8834075740178783,-0.30186351956023383,-0.42337082167259177,-0.3371253202717337,0.07168027681119025,1,0.7734709118315473,3,10,False,False,False,True,0.102969881262975,0.30196159130626193,-0.5197303711873325,0.102969881262975,-0.7841348062248177,-0.03731964704502837,230,0
-0.8567209912011173,-0.8834075740178783,-0.5018614002864918,-0.693117907851505,-0.5791463653000948,0.34825229575091954,0,-0.34064702924042006,3,10,False,False,False,True,0.39707356649263337,0.46069178765370494,-0.5197303711873325,0.39707356649263337,-0.7841348062248177,0.22460795170316633,214,0
-0.8567209912011173,-0.8834075740178783,-0.15900789047004937,-0.42337082167259177,-0.26797645026363065,0.07168027681119025,1,0.7734709118315473,3,2,False,False,False,True,0.02635463480397954,0.7858954566897738,-0.5197303711873325,0.02635463480397954,-0.7841348062248177,-0.0710916533415226,235,0
-0.11821151658073778,0.21057497551210097,0.06956111607424596,-0.1985815831901639,-0.025955405235268954,-0.204891742128539,1,0.7734709118315473,3,2,False,False,False,True,-0.21965762649931966,0.8399160649504436,-0.5197299267293762,-0.21965762649931966,-0.13287543163935586,-0.2924023234853392,251,0
-0.11821151658073778,0.21057497551210097,-0.7875726584668609,-1.2775699279058172,-0.9940395853487146,1.0396823431002427,1,0.7734709118315473,3,2,False,False,False,False,1.0195152137538646,1.563311326447016,-0.5197299267293762,1.0195152137538646,-0.13287543163935586,0.8982900382513874,217,0
-0.11821151658073778,0.21057497551210097,0.21241674516443043,-0.2435394308866493,0.07776789977688554,-0.34317775159840364,1,0.7734709118315473,3,2,False,False,False,True,-0.315677719124027,1.4383522452858117,-0.5197299267293762,-0.315677719124027,-0.13287543163935586,-0.38662731843951365,262,0
-0.11821151658073778,0.21057497551210097,-0.7875726584668609,-1.2775699279058172,-0.9940395853487146,1.0396823431002427,1,0.7734709118315473,3,2,False,False,False,False,1.0195152137538646,1.563311326447016,-0.5197299267293762,1.0195152137538646,-0.13287543163935586,0.8982900382513874,217,0
